targetId,drugId,maxClinicalStage
ENSG00000145675,CHEMBL2387080,PHASE_3
ENSG00000105647,CHEMBL2387080,PHASE_3
ENSG00000051382,CHEMBL2387080,PHASE_3
ENSG00000141506,CHEMBL2387080,PHASE_3
ENSG00000121879,CHEMBL2387080,PHASE_3
ENSG00000105851,CHEMBL2387080,PHASE_3
ENSG00000117461,CHEMBL2387080,PHASE_3
ENSG00000116478,CHEMBL2103863,PHASE_3
ENSG00000163517,CHEMBL2103863,PHASE_3
ENSG00000094631,CHEMBL2103863,PHASE_3
ENSG00000061273,CHEMBL2103863,PHASE_3
ENSG00000196591,CHEMBL2103863,PHASE_3
ENSG00000171720,CHEMBL2103863,PHASE_3
ENSG00000048052,CHEMBL2103863,PHASE_3
ENSG00000147099,CHEMBL2103863,PHASE_3
ENSG00000100429,CHEMBL2103863,PHASE_3
ENSG00000108840,CHEMBL2103863,PHASE_3
ENSG00000068024,CHEMBL2103863,PHASE_3
ENSG00000123416,CHEMBL2103826,PHASE_3
ENSG00000188229,CHEMBL2103826,PHASE_3
ENSG00000104833,CHEMBL2103826,PHASE_3
ENSG00000196230,CHEMBL2103826,PHASE_3
ENSG00000198033,CHEMBL2103826,PHASE_3
ENSG00000137267,CHEMBL2103826,PHASE_3
ENSG00000261456,CHEMBL2103826,PHASE_3
ENSG00000167553,CHEMBL2103826,PHASE_3
ENSG00000176014,CHEMBL2103826,PHASE_3
ENSG00000152086,CHEMBL2103826,PHASE_3
ENSG00000127824,CHEMBL2103826,PHASE_3
ENSG00000258947,CHEMBL2103826,PHASE_3
ENSG00000167552,CHEMBL2103826,PHASE_3
ENSG00000101162,CHEMBL2103826,PHASE_3
ENSG00000137285,CHEMBL2103826,PHASE_3
ENSG00000215182,CHEMBL2108708,PHASE_3
ENSG00000186951,CHEMBL592054,PHASE_3
ENSG00000132170,CHEMBL592054,PHASE_3
ENSG00000109971,CHEMBL3989409,PHASE_3
ENSG00000082175,CHEMBL267431,PHASE_3
ENSG00000100985,CHEMBL3833374,PHASE_3
ENSG00000163485,CHEMBL52333,PHASE_3
ENSG00000148795,CHEMBL1921976,PHASE_3
ENSG00000188379,CHEMBL3990041,PHASE_3
ENSG00000063176,CHEMBL2158685,PHASE_3
ENSG00000091831,CHEMBL68055,PHASE_3
ENSG00000140009,CHEMBL68055,PHASE_3
ENSG00000075073,CHEMBL266125,PHASE_3
ENSG00000186318,CHEMBL3989948,PHASE_3
ENSG00000198900,CHEMBL77305,PHASE_3
ENSG00000184845,CHEMBL298406,PHASE_3
ENSG00000151617,CHEMBL9194,PHASE_3
ENSG00000164342,CHEMBL2110581,PHASE_3
ENSG00000112715,CHEMBL2110581,PHASE_3
ENSG00000006638,CHEMBL2107786,PHASE_3
ENSG00000010610,CHEMBL2108063,PHASE_3
ENSG00000159593,CHEMBL1231160,PHASE_3
ENSG00000144744,CHEMBL1231160,PHASE_3
ENSG00000104833,CHEMBL1096380,PHASE_3
ENSG00000137285,CHEMBL1096380,PHASE_3
ENSG00000188229,CHEMBL1096380,PHASE_3
ENSG00000196230,CHEMBL1096380,PHASE_3
ENSG00000101162,CHEMBL1096380,PHASE_3
ENSG00000176014,CHEMBL1096380,PHASE_3
ENSG00000127824,CHEMBL1096380,PHASE_3
ENSG00000137267,CHEMBL1096380,PHASE_3
ENSG00000123416,CHEMBL1096380,PHASE_3
ENSG00000261456,CHEMBL1096380,PHASE_3
ENSG00000152086,CHEMBL1096380,PHASE_3
ENSG00000258947,CHEMBL1096380,PHASE_3
ENSG00000198033,CHEMBL1096380,PHASE_3
ENSG00000167552,CHEMBL1096380,PHASE_3
ENSG00000167553,CHEMBL1096380,PHASE_3
ENSG00000105976,CHEMBL2103882,PHASE_3
ENSG00000169194,CHEMBL4297864,PHASE_3
ENSG00000188389,CHEMBL4297877,PHASE_3
ENSG00000117601,CHEMBL4297754,PHASE_3
ENSG00000072694,CHEMBL4298134,PHASE_3
ENSG00000177455,CHEMBL4298134,PHASE_3
ENSG00000188389,CHEMBL4594536,PHASE_3
ENSG00000258839,CHEMBL4802160,PHASE_3
ENSG00000010671,CHEMBL4650323,PHASE_3
ENSG00000137033,CHEMBL4594594,PHASE_3
ENSG00000115602,CHEMBL4594385,PHASE_3
ENSG00000196083,CHEMBL4594385,PHASE_3
ENSG00000012504,CHEMBL4297613,PHASE_3
ENSG00000132170,CHEMBL1267,PHASE_3
ENSG00000106804,CHEMBL4297928,PHASE_3
ENSG00000213906,CHEMBL4297928,PHASE_3
ENSG00000213903,CHEMBL4297928,PHASE_3
ENSG00000183087,CHEMBL4594462,PHASE_3
ENSG00000184937,CHEMBL4297235,PHASE_3
ENSG00000080824,CHEMBL4297717,PHASE_3
ENSG00000096384,CHEMBL4297717,PHASE_3
ENSG00000142512,CHEMBL4297717,PHASE_3
ENSG00000204388,CHEMBL4297717,PHASE_3
ENSG00000204389,CHEMBL4297717,PHASE_3
ENSG00000189403,CHEMBL4297717,PHASE_3
ENSG00000150782,CHEMBL2108054,PHASE_3
ENSG00000136244,CHEMBL4297732,PHASE_3
ENSG00000171608,CHEMBL1879463,PHASE_3
ENSG00000145675,CHEMBL1879463,PHASE_3
ENSG00000121879,CHEMBL1879463,PHASE_3
ENSG00000051382,CHEMBL1879463,PHASE_3
ENSG00000117461,CHEMBL1879463,PHASE_3
ENSG00000105851,CHEMBL1879463,PHASE_3
ENSG00000105647,CHEMBL1879463,PHASE_3
ENSG00000198793,CHEMBL1879463,PHASE_3
ENSG00000141506,CHEMBL1879463,PHASE_3
ENSG00000181847,CHEMBL4650411,PHASE_3
ENSG00000010310,CHEMBL5095485,PHASE_3
ENSG00000215644,CHEMBL5095485,PHASE_3
ENSG00000112164,CHEMBL5095485,PHASE_3
ENSG00000091831,CHEMBL4650316,PHASE_3
ENSG00000180616,CHEMBL5267842,PHASE_3
ENSG00000198670,CHEMBL4298202,PHASE_3
ENSG00000122641,CHEMBL4298176,PHASE_3
ENSG00000163599,CHEMBL4650483,PHASE_3
ENSG00000120217,CHEMBL4650483,PHASE_3
ENSG00000197766,CHEMBL2109408,PHASE_3
ENSG00000110944,CHEMBL3833372,PHASE_3
ENSG00000113302,CHEMBL3833372,PHASE_3
ENSG00000104870,CHEMBL4650514,PHASE_3
ENSG00000188389,CHEMBL4298191,PHASE_3
ENSG00000196689,CHEMBL3707356,PHASE_3
ENSG00000082556,CHEMBL1921847,PHASE_3
ENSG00000181847,CHEMBL4650392,PHASE_3
ENSG00000174175,CHEMBL2109488,PHASE_3
ENSG00000166148,CHEMBL4297183,PHASE_3
ENSG00000115598,CHEMBL4650441,PHASE_3
ENSG00000196083,CHEMBL4650441,PHASE_3
ENSG00000185010,CHEMBL4298194,PHASE_3
ENSG00000113580,CHEMBL1201231,PHASE_3
ENSG00000133019,CHEMBL1200330,PHASE_3
ENSG00000168539,CHEMBL1200330,PHASE_3
ENSG00000113580,CHEMBL139835,PHASE_3
ENSG00000082175,CHEMBL139835,PHASE_3
ENSG00000169083,CHEMBL139835,PHASE_3
ENSG00000037280,CHEMBL276711,PHASE_3
ENSG00000157404,CHEMBL276711,PHASE_3
ENSG00000128052,CHEMBL276711,PHASE_3
ENSG00000102755,CHEMBL276711,PHASE_3
ENSG00000159640,CHEMBL1237,PHASE_3
ENSG00000005882,CHEMBL306823,PHASE_3
ENSG00000152256,CHEMBL306823,PHASE_3
ENSG00000067992,CHEMBL306823,PHASE_3
ENSG00000004799,CHEMBL306823,PHASE_3
ENSG00000105383,CHEMBL2109150,PHASE_3
ENSG00000171791,CHEMBL2109229,PHASE_3
ENSG00000154229,CHEMBL2108287,PHASE_3
ENSG00000080293,CHEMBL1201488,PHASE_3
ENSG00000171631,CHEMBL1767408,PHASE_3
ENSG00000169860,CHEMBL1767408,PHASE_3
ENSG00000186912,CHEMBL1767408,PHASE_3
ENSG00000175591,CHEMBL1767408,PHASE_3
ENSG00000166006,CHEMBL821,PHASE_3
ENSG00000075043,CHEMBL821,PHASE_3
ENSG00000171385,CHEMBL821,PHASE_3
ENSG00000178342,CHEMBL821,PHASE_3
ENSG00000143105,CHEMBL821,PHASE_3
ENSG00000131398,CHEMBL821,PHASE_3
ENSG00000182255,CHEMBL821,PHASE_3
ENSG00000171126,CHEMBL821,PHASE_3
ENSG00000168418,CHEMBL821,PHASE_3
ENSG00000177272,CHEMBL821,PHASE_3
ENSG00000185760,CHEMBL821,PHASE_3
ENSG00000104848,CHEMBL821,PHASE_3
ENSG00000055118,CHEMBL821,PHASE_3
ENSG00000183960,CHEMBL821,PHASE_3
ENSG00000124134,CHEMBL821,PHASE_3
ENSG00000053918,CHEMBL821,PHASE_3
ENSG00000130037,CHEMBL821,PHASE_3
ENSG00000182674,CHEMBL821,PHASE_3
ENSG00000129159,CHEMBL821,PHASE_3
ENSG00000162975,CHEMBL821,PHASE_3
ENSG00000111262,CHEMBL821,PHASE_3
ENSG00000089558,CHEMBL821,PHASE_3
ENSG00000184611,CHEMBL821,PHASE_3
ENSG00000135519,CHEMBL821,PHASE_3
ENSG00000143473,CHEMBL821,PHASE_3
ENSG00000177301,CHEMBL821,PHASE_3
ENSG00000184156,CHEMBL821,PHASE_3
ENSG00000164794,CHEMBL821,PHASE_3
ENSG00000170745,CHEMBL821,PHASE_3
ENSG00000026559,CHEMBL821,PHASE_3
ENSG00000158445,CHEMBL821,PHASE_3
ENSG00000168263,CHEMBL821,PHASE_3
ENSG00000173826,CHEMBL821,PHASE_3
ENSG00000117013,CHEMBL821,PHASE_3
ENSG00000140015,CHEMBL821,PHASE_3
ENSG00000116396,CHEMBL821,PHASE_3
ENSG00000156486,CHEMBL821,PHASE_3
ENSG00000102057,CHEMBL821,PHASE_3
ENSG00000184408,CHEMBL821,PHASE_3
ENSG00000151079,CHEMBL821,PHASE_3
ENSG00000165891,CHEMBL2109058,PHASE_3
ENSG00000169016,CHEMBL2109058,PHASE_3
ENSG00000101412,CHEMBL2109058,PHASE_3
ENSG00000205250,CHEMBL2109058,PHASE_3
ENSG00000129173,CHEMBL2109058,PHASE_3
ENSG00000112242,CHEMBL2109058,PHASE_3
ENSG00000133740,CHEMBL2109058,PHASE_3
ENSG00000007968,CHEMBL2109058,PHASE_3
ENSG00000085563,CHEMBL348475,PHASE_3
ENSG00000166501,CHEMBL91829,PHASE_3
ENSG00000151617,CHEMBL2106068,PHASE_3
ENSG00000131747,CHEMBL1200645,PHASE_3
ENSG00000043591,CHEMBL1200837,PHASE_3
ENSG00000169252,CHEMBL3989693,PHASE_3
ENSG00000184588,CHEMBL332750,PHASE_3
ENSG00000113448,CHEMBL332750,PHASE_3
ENSG00000105650,CHEMBL332750,PHASE_3
ENSG00000065989,CHEMBL332750,PHASE_3
ENSG00000080293,CHEMBL1201616,PHASE_3
ENSG00000126218,CHEMBL5314374,PHASE_3
ENSG00000101204,CHEMBL1201536,PHASE_3
ENSG00000160716,CHEMBL1201536,PHASE_3
ENSG00000107159,CHEMBL1743027,PHASE_3
ENSG00000167325,CHEMBL231616,PHASE_3
ENSG00000048392,CHEMBL231616,PHASE_3
ENSG00000161509,CHEMBL2110954,PHASE_3
ENSG00000183454,CHEMBL2110954,PHASE_3
ENSG00000129749,CHEMBL2110954,PHASE_3
ENSG00000174343,CHEMBL2110954,PHASE_3
ENSG00000198785,CHEMBL2110954,PHASE_3
ENSG00000105464,CHEMBL2110954,PHASE_3
ENSG00000273079,CHEMBL2110954,PHASE_3
ENSG00000116032,CHEMBL2110954,PHASE_3
ENSG00000176884,CHEMBL2110954,PHASE_3
ENSG00000232810,CHEMBL2107911,PHASE_3
ENSG00000164129,CHEMBL595573,PHASE_3
ENSG00000132170,CHEMBL186179,PHASE_3
ENSG00000186951,CHEMBL186179,PHASE_3
ENSG00000104783,CHEMBL405821,PHASE_3
ENSG00000171105,CHEMBL1201545,PHASE_3
ENSG00000069696,CHEMBL220808,PHASE_3
ENSG00000149295,CHEMBL220808,PHASE_3
ENSG00000151577,CHEMBL220808,PHASE_3
ENSG00000178394,CHEMBL220808,PHASE_3
ENSG00000132639,CHEMBL1201574,PHASE_3
ENSG00000151617,CHEMBL3989834,PHASE_3
ENSG00000138435,CHEMBL1200648,PHASE_3
ENSG00000170175,CHEMBL1200648,PHASE_3
ENSG00000135902,CHEMBL1200648,PHASE_3
ENSG00000108556,CHEMBL1200648,PHASE_3
ENSG00000196811,CHEMBL1200648,PHASE_3
ENSG00000087237,CHEMBL479527,PHASE_3
ENSG00000151577,CHEMBL2103832,PHASE_3
ENSG00000149295,CHEMBL2103832,PHASE_3
ENSG00000178394,CHEMBL2103832,PHASE_3
ENSG00000066230,CHEMBL3989689,PHASE_3
ENSG00000132437,CHEMBL1096979,PHASE_3
ENSG00000111424,CHEMBL1601669,PHASE_3
ENSG00000103546,CHEMBL1200377,PHASE_3
ENSG00000142319,CHEMBL1200377,PHASE_3
ENSG00000057593,CHEMBL6068614,PHASE_3
ENSG00000184500,CHEMBL6068614,PHASE_3
ENSG00000115718,CHEMBL6068614,PHASE_3
ENSG00000101981,CHEMBL6068614,PHASE_3
ENSG00000180210,CHEMBL6068614,PHASE_3
ENSG00000126218,CHEMBL6068614,PHASE_3
ENSG00000158125,CHEMBL1200477,PHASE_3
ENSG00000160791,CHEMBL1668019,PHASE_3
ENSG00000162009,CHEMBL1201185,PHASE_3
ENSG00000180616,CHEMBL1201185,PHASE_3
ENSG00000108576,CHEMBL2110900,PHASE_3
ENSG00000163394,CHEMBL550781,PHASE_3
ENSG00000103546,CHEMBL3989830,PHASE_3
ENSG00000142319,CHEMBL3989830,PHASE_3
ENSG00000108576,CHEMBL3989830,PHASE_3
ENSG00000167553,CHEMBL4297441,PHASE_3
ENSG00000104833,CHEMBL4297441,PHASE_3
ENSG00000198033,CHEMBL4297441,PHASE_3
ENSG00000176014,CHEMBL4297441,PHASE_3
ENSG00000137285,CHEMBL4297441,PHASE_3
ENSG00000152086,CHEMBL4297441,PHASE_3
ENSG00000167552,CHEMBL4297441,PHASE_3
ENSG00000188229,CHEMBL4297441,PHASE_3
ENSG00000261456,CHEMBL4297441,PHASE_3
ENSG00000137267,CHEMBL4297441,PHASE_3
ENSG00000258947,CHEMBL4297441,PHASE_3
ENSG00000123416,CHEMBL4297441,PHASE_3
ENSG00000101162,CHEMBL4297441,PHASE_3
ENSG00000196230,CHEMBL4297441,PHASE_3
ENSG00000127824,CHEMBL4297441,PHASE_3
ENSG00000178394,CHEMBL209821,PHASE_3
ENSG00000102468,CHEMBL257704,PHASE_3
ENSG00000156738,CHEMBL3833304,PHASE_3
ENSG00000088832,CHEMBL269732,PHASE_3
ENSG00000131747,CHEMBL481958,PHASE_3
ENSG00000184160,CHEMBL10316,PHASE_3
ENSG00000274286,CHEMBL10316,PHASE_3
ENSG00000150594,CHEMBL10316,PHASE_3
ENSG00000180616,CHEMBL1823872,PHASE_3
ENSG00000278195,CHEMBL1823872,PHASE_3
ENSG00000139874,CHEMBL1823872,PHASE_3
ENSG00000162009,CHEMBL1823872,PHASE_3
ENSG00000132671,CHEMBL1823872,PHASE_3
ENSG00000126218,CHEMBL4297768,PHASE_3
ENSG00000136869,CHEMBL3301672,PHASE_3
ENSG00000154589,CHEMBL3301672,PHASE_3
ENSG00000175591,CHEMBL1767407,PHASE_3
ENSG00000117601,CHEMBL2108080,PHASE_3
ENSG00000121594,CHEMBL2109191,PHASE_3
ENSG00000117362,CHEMBL190083,PHASE_3
ENSG00000143801,CHEMBL190083,PHASE_3
ENSG00000138613,CHEMBL190083,PHASE_3
ENSG00000080815,CHEMBL190083,PHASE_3
ENSG00000162736,CHEMBL190083,PHASE_3
ENSG00000205155,CHEMBL190083,PHASE_3
ENSG00000184160,CHEMBL2106195,PHASE_3
ENSG00000274286,CHEMBL2106195,PHASE_3
ENSG00000150594,CHEMBL2106195,PHASE_3
ENSG00000112038,CHEMBL1186579,PHASE_3
ENSG00000185499,CHEMBL3039544,PHASE_3
ENSG00000196639,CHEMBL1633,PHASE_3
ENSG00000064989,CHEMBL236593,PHASE_3
ENSG00000102468,CHEMBL1366933,PHASE_3
ENSG00000274286,CHEMBL1366933,PHASE_3
ENSG00000184160,CHEMBL1366933,PHASE_3
ENSG00000150594,CHEMBL1366933,PHASE_3
ENSG00000196639,CHEMBL1366933,PHASE_3
ENSG00000147246,CHEMBL1366933,PHASE_3
ENSG00000004948,CHEMBL3545415,PHASE_3
ENSG00000263761,CHEMBL2109662,PHASE_3
ENSG00000163217,CHEMBL2109662,PHASE_3
ENSG00000132170,CHEMBL4297404,PHASE_3
ENSG00000186951,CHEMBL4297404,PHASE_3
ENSG00000004948,CHEMBL4594242,PHASE_3
ENSG00000121764,CHEMBL455136,PHASE_3
ENSG00000137252,CHEMBL455136,PHASE_3
ENSG00000150594,CHEMBL2107339,PHASE_3
ENSG00000184160,CHEMBL2107339,PHASE_3
ENSG00000274286,CHEMBL2107339,PHASE_3
ENSG00000196639,CHEMBL2107339,PHASE_3
ENSG00000102468,CHEMBL2107339,PHASE_3
ENSG00000147246,CHEMBL2107339,PHASE_3
ENSG00000196639,CHEMBL1200392,PHASE_3
ENSG00000186009,CHEMBL1567328,PHASE_3
ENSG00000105675,CHEMBL1567328,PHASE_3
ENSG00000198851,CHEMBL1743053,PHASE_3
ENSG00000117601,CHEMBL2108718,PHASE_3
ENSG00000080824,CHEMBL377559,PHASE_3
ENSG00000096384,CHEMBL377559,PHASE_3
ENSG00000163394,CHEMBL1121,PHASE_3
ENSG00000082175,CHEMBL2105694,PHASE_3
ENSG00000116032,CHEMBL2106798,PHASE_3
ENSG00000174343,CHEMBL2106798,PHASE_3
ENSG00000129749,CHEMBL2106798,PHASE_3
ENSG00000273079,CHEMBL2106798,PHASE_3
ENSG00000176884,CHEMBL2106798,PHASE_3
ENSG00000105464,CHEMBL2106798,PHASE_3
ENSG00000183454,CHEMBL2106798,PHASE_3
ENSG00000198785,CHEMBL2106798,PHASE_3
ENSG00000161509,CHEMBL2106798,PHASE_3
ENSG00000103546,CHEMBL180101,PHASE_3
ENSG00000140443,CHEMBL1743019,PHASE_3
ENSG00000082175,CHEMBL1213583,PHASE_3
ENSG00000126218,CHEMBL1922235,PHASE_3
ENSG00000146648,CHEMBL2110732,PHASE_3
ENSG00000141736,CHEMBL2110732,PHASE_3
ENSG00000178568,CHEMBL2110732,PHASE_3
ENSG00000188778,CHEMBL2107773,PHASE_3
ENSG00000168539,CHEMBL1201067,PHASE_3
ENSG00000120885,CHEMBL2219773,PHASE_3
ENSG00000113580,CHEMBL1201302,PHASE_3
ENSG00000160716,CHEMBL2103881,PHASE_3
ENSG00000101204,CHEMBL2103881,PHASE_3
ENSG00000128271,CHEMBL240624,PHASE_3
ENSG00000109971,CHEMBL3989801,PHASE_3
ENSG00000136928,CHEMBL301742,PHASE_3
ENSG00000204681,CHEMBL301742,PHASE_3
ENSG00000164082,CHEMBL2110730,PHASE_3
ENSG00000198822,CHEMBL2110730,PHASE_3
ENSG00000138039,CHEMBL1201697,PHASE_3
ENSG00000116032,CHEMBL1714,PHASE_3
ENSG00000161509,CHEMBL1714,PHASE_3
ENSG00000273079,CHEMBL1714,PHASE_3
ENSG00000183454,CHEMBL1714,PHASE_3
ENSG00000198785,CHEMBL1714,PHASE_3
ENSG00000105464,CHEMBL1714,PHASE_3
ENSG00000176884,CHEMBL1714,PHASE_3
ENSG00000274286,CHEMBL1200413,PHASE_3
ENSG00000150594,CHEMBL1200413,PHASE_3
ENSG00000171873,CHEMBL1200413,PHASE_3
ENSG00000120907,CHEMBL1200413,PHASE_3
ENSG00000184160,CHEMBL1200413,PHASE_3
ENSG00000170214,CHEMBL1200413,PHASE_3
ENSG00000105976,CHEMBL1743051,PHASE_3
ENSG00000077782,CHEMBL274654,PHASE_3
ENSG00000160867,CHEMBL274654,PHASE_3
ENSG00000128052,CHEMBL274654,PHASE_3
ENSG00000068078,CHEMBL274654,PHASE_3
ENSG00000113721,CHEMBL274654,PHASE_3
ENSG00000066468,CHEMBL274654,PHASE_3
ENSG00000134853,CHEMBL274654,PHASE_3
ENSG00000146648,CHEMBL3544983,PHASE_3
ENSG00000196411,CHEMBL3544983,PHASE_3
ENSG00000141736,CHEMBL3544983,PHASE_3
ENSG00000239732,CHEMBL4297564,PHASE_3
ENSG00000196639,CHEMBL1653,PHASE_3
ENSG00000160013,CHEMBL2107815,PHASE_3
ENSG00000140379,CHEMBL2107358,PHASE_3
ENSG00000258643,CHEMBL2107358,PHASE_3
ENSG00000171552,CHEMBL2107358,PHASE_3
ENSG00000171791,CHEMBL2107358,PHASE_3
ENSG00000137875,CHEMBL2107358,PHASE_3
ENSG00000143384,CHEMBL2107358,PHASE_3
ENSG00000129473,CHEMBL2107358,PHASE_3
ENSG00000128271,CHEMBL317052,PHASE_3
ENSG00000095303,CHEMBL1528134,PHASE_3
ENSG00000073756,CHEMBL1528134,PHASE_3
ENSG00000136546,CHEMBL1201022,PHASE_3
ENSG00000196876,CHEMBL1201022,PHASE_3
ENSG00000185313,CHEMBL1201022,PHASE_3
ENSG00000153253,CHEMBL1201022,PHASE_3
ENSG00000169432,CHEMBL1201022,PHASE_3
ENSG00000144285,CHEMBL1201022,PHASE_3
ENSG00000007314,CHEMBL1201022,PHASE_3
ENSG00000136531,CHEMBL1201022,PHASE_3
ENSG00000168356,CHEMBL1201022,PHASE_3
ENSG00000183873,CHEMBL1201022,PHASE_3
ENSG00000168356,CHEMBL1255654,PHASE_3
ENSG00000196876,CHEMBL1255654,PHASE_3
ENSG00000183873,CHEMBL1255654,PHASE_3
ENSG00000144285,CHEMBL1255654,PHASE_3
ENSG00000136546,CHEMBL1255654,PHASE_3
ENSG00000185313,CHEMBL1255654,PHASE_3
ENSG00000136531,CHEMBL1255654,PHASE_3
ENSG00000169432,CHEMBL1255654,PHASE_3
ENSG00000153253,CHEMBL1255654,PHASE_3
ENSG00000007314,CHEMBL1255654,PHASE_3
ENSG00000113580,CHEMBL1530428,PHASE_3
ENSG00000196689,CHEMBL17976,PHASE_3
ENSG00000139287,CHEMBL2103855,PHASE_3
ENSG00000129167,CHEMBL2103855,PHASE_3
ENSG00000112038,CHEMBL3039511,PHASE_3
ENSG00000019991,CHEMBL1743063,PHASE_3
ENSG00000258947,CHEMBL1206232,PHASE_3
ENSG00000261456,CHEMBL1206232,PHASE_3
ENSG00000104833,CHEMBL1206232,PHASE_3
ENSG00000167552,CHEMBL1206232,PHASE_3
ENSG00000101162,CHEMBL1206232,PHASE_3
ENSG00000137285,CHEMBL1206232,PHASE_3
ENSG00000167553,CHEMBL1206232,PHASE_3
ENSG00000196230,CHEMBL1206232,PHASE_3
ENSG00000137267,CHEMBL1206232,PHASE_3
ENSG00000198033,CHEMBL1206232,PHASE_3
ENSG00000127824,CHEMBL1206232,PHASE_3
ENSG00000152086,CHEMBL1206232,PHASE_3
ENSG00000123416,CHEMBL1206232,PHASE_3
ENSG00000176014,CHEMBL1206232,PHASE_3
ENSG00000188229,CHEMBL1206232,PHASE_3
ENSG00000121853,CHEMBL1923502,PHASE_3
ENSG00000007314,CHEMBL1200749,PHASE_3
ENSG00000117601,CHEMBL2108806,PHASE_3
ENSG00000196639,CHEMBL1201089,PHASE_3
ENSG00000100311,CHEMBL3301576,PHASE_3
ENSG00000215644,CHEMBL5314342,PHASE_3
ENSG00000171564,CHEMBL2108131,PHASE_3
ENSG00000171557,CHEMBL2108131,PHASE_3
ENSG00000171560,CHEMBL2108131,PHASE_3
ENSG00000204305,CHEMBL3989929,PHASE_3
ENSG00000087085,CHEMBL1420,PHASE_3
ENSG00000167397,CHEMBL1200772,PHASE_3
ENSG00000097007,CHEMBL3545413,PHASE_3
ENSG00000007314,CHEMBL944,PHASE_3
ENSG00000169432,CHEMBL944,PHASE_3
ENSG00000144285,CHEMBL944,PHASE_3
ENSG00000185313,CHEMBL944,PHASE_3
ENSG00000196876,CHEMBL944,PHASE_3
ENSG00000136546,CHEMBL944,PHASE_3
ENSG00000153253,CHEMBL944,PHASE_3
ENSG00000168356,CHEMBL944,PHASE_3
ENSG00000183873,CHEMBL944,PHASE_3
ENSG00000136531,CHEMBL944,PHASE_3
ENSG00000148795,CHEMBL2105738,PHASE_3
ENSG00000169083,CHEMBL2105738,PHASE_3
ENSG00000196639,CHEMBL1237102,PHASE_3
ENSG00000059377,CHEMBL11662,PHASE_3
ENSG00000138435,CHEMBL1200641,PHASE_3
ENSG00000108556,CHEMBL1200641,PHASE_3
ENSG00000135902,CHEMBL1200641,PHASE_3
ENSG00000196811,CHEMBL1200641,PHASE_3
ENSG00000170175,CHEMBL1200641,PHASE_3
ENSG00000163485,CHEMBL3545407,PHASE_3
ENSG00000164344,CHEMBL4297502,PHASE_3
ENSG00000140009,CHEMBL1200761,PHASE_3
ENSG00000168918,CHEMBL3989954,PHASE_3
ENSG00000162434,CHEMBL3301607,PHASE_3
ENSG00000105639,CHEMBL3301607,PHASE_3
ENSG00000105397,CHEMBL3301607,PHASE_3
ENSG00000096968,CHEMBL3301607,PHASE_3
ENSG00000185010,CHEMBL4594605,PHASE_3
ENSG00000115414,CHEMBL2109608,PHASE_3
ENSG00000196689,CHEMBL3707398,PHASE_3
ENSG00000141736,CHEMBL3647420,PHASE_3
ENSG00000146648,CHEMBL3647420,PHASE_3
ENSG00000186951,CHEMBL3545412,PHASE_3
ENSG00000076555,CHEMBL3989947,PHASE_3
ENSG00000278540,CHEMBL3989947,PHASE_3
ENSG00000160791,CHEMBL2110727,PHASE_3
ENSG00000121807,CHEMBL2110727,PHASE_3
ENSG00000090932,CHEMBL3990011,PHASE_3
ENSG00000197442,CHEMBL3916717,PHASE_3
ENSG00000169432,CHEMBL3544913,PHASE_3
ENSG00000109163,CHEMBL3668014,PHASE_3
ENSG00000180914,CHEMBL1254025,PHASE_3
ENSG00000197635,CHEMBL515387,PHASE_3
ENSG00000128052,CHEMBL3545427,PHASE_3
ENSG00000113721,CHEMBL3545427,PHASE_3
ENSG00000122025,CHEMBL3545427,PHASE_3
ENSG00000157404,CHEMBL3545427,PHASE_3
ENSG00000188389,CHEMBL4297715,PHASE_3
ENSG00000162434,CHEMBL3622820,PHASE_3
ENSG00000010610,CHEMBL4297846,PHASE_3
ENSG00000140675,CHEMBL4297431,PHASE_3
ENSG00000082175,CHEMBL3989936,PHASE_3
ENSG00000117400,CHEMBL4297764,PHASE_3
ENSG00000112033,CHEMBL230158,PHASE_3
ENSG00000146648,CHEMBL3707277,PHASE_3
ENSG00000127824,CHEMBL3707277,PHASE_3
ENSG00000196230,CHEMBL3707277,PHASE_3
ENSG00000176014,CHEMBL3707277,PHASE_3
ENSG00000167552,CHEMBL3707277,PHASE_3
ENSG00000137267,CHEMBL3707277,PHASE_3
ENSG00000188229,CHEMBL3707277,PHASE_3
ENSG00000258947,CHEMBL3707277,PHASE_3
ENSG00000101162,CHEMBL3707277,PHASE_3
ENSG00000104833,CHEMBL3707277,PHASE_3
ENSG00000137285,CHEMBL3707277,PHASE_3
ENSG00000152086,CHEMBL3707277,PHASE_3
ENSG00000261456,CHEMBL3707277,PHASE_3
ENSG00000198033,CHEMBL3707277,PHASE_3
ENSG00000167553,CHEMBL3707277,PHASE_3
ENSG00000123416,CHEMBL3707277,PHASE_3
ENSG00000112062,CHEMBL1088750,PHASE_3
ENSG00000001626,CHEMBL4297849,PHASE_3
ENSG00000133019,CHEMBL978,PHASE_3
ENSG00000169083,CHEMBL4650276,PHASE_3
ENSG00000112033,CHEMBL3545186,PHASE_3
ENSG00000117971,CHEMBL2105646,PHASE_3
ENSG00000080644,CHEMBL2105646,PHASE_3
ENSG00000012124,CHEMBL4297558,PHASE_3
ENSG00000105329,CHEMBL4298024,PHASE_3
ENSG00000092969,CHEMBL4298024,PHASE_3
ENSG00000120217,CHEMBL4298024,PHASE_3
